mayor,byte_length
ABSTAIN,3578
ABSTAIN,3578
Linda Marlene Eales,3578
Linda Marlene Eales,3577
Andy Mitchell,3577
ABSTAIN,3577
ABSTAIN,3577
Andy Mitchell,3577
ABSTAIN,3577
Andy Mitchell,3577
Linda Marlene Eales,3577
Linda Marlene Eales,3577
Linda Marlene Eales,3577
Ron Black,3577
Andy Mitchell,3577
ABSTAIN,3577
Ron Black,3577
Ron Black,3577
Ron Black,3576
Linda Marlene Eales,3576
ABSTAIN,3576
ABSTAIN,3576
Linda Marlene Eales,3576
Andy Mitchell,3576
Linda Marlene Eales,3576
Andy Mitchell,3576
Linda Marlene Eales,3576
Andy Mitchell,3576
Ron Black,3576
Ron Black,3575
Ron Black,3575
Andy Mitchell,3575
Ron Black,3575
Ron Black,3575
Andy Mitchell,3575
Linda Marlene Eales,3575
Linda Marlene Eales,3575
Linda Marlene Eales,3575
Linda Marlene Eales,3575
Linda Marlene Eales,3575
Andy Mitchell,3575
ABSTAIN,3575
Andy Mitchell,3575
Andy Mitchell,3575
Andy Mitchell,3575
Andy Mitchell,3574
ABSTAIN,3574
Andy Mitchell,3574
Linda Marlene Eales,3574
Andy Mitchell,3574
Andy Mitchell,3574
Linda Marlene Eales,3574
Linda Marlene Eales,3574
Ron Black,3574
Linda Marlene Eales,3574
ABSTAIN,3574
Andy Mitchell,3574
Ron Black,3574
Andy Mitchell,3574
Andy Mitchell,3573
ABSTAIN,3573
Ron Black,3573
ABSTAIN,3573
Linda Marlene Eales,3573
Andy Mitchell,3573
Andy Mitchell,3573
Andy Mitchell,3573
ABSTAIN,3573
Linda Marlene Eales,3573
Andy Mitchell,3573
Andy Mitchell,3573
Linda Marlene Eales,3573
ABSTAIN,3573
Ron Black,3573
ABSTAIN,3573
Ron Black,3573
Ron Black,3573
ABSTAIN,3572
Ron Black,3572
Andy Mitchell,3572
Ron Black,3572
ABSTAIN,3572
Ron Black,3572
Andy Mitchell,3572
Linda Marlene Eales,3572
Linda Marlene Eales,3572
Andy Mitchell,3572
Linda Marlene Eales,3572
Andy Mitchell,3572
Andy Mitchell,3572
ABSTAIN,3572
Ron Black,3572
ABSTAIN,3571
Andy Mitchell,3571
ABSTAIN,3571
Andy Mitchell,3571
Linda Marlene Eales,3571
Linda Marlene Eales,3571
Andy Mitchell,3571
Ron Black,3571
ABSTAIN,3571
Andy Mitchell,3571
ABSTAIN,3571
Andy Mitchell,3571
Ron Black,3571
ABSTAIN,3570
Linda Marlene Eales,3570
Andy Mitchell,3570
Linda Marlene Eales,3570
ABSTAIN,3570
ABSTAIN,3570
Andy Mitchell,3570
ABSTAIN,3570
ABSTAIN,3570
Linda Marlene Eales,3570
Ron Black,3570
Andy Mitchell,3570
ABSTAIN,3570
Ron Black,3570
Linda Marlene Eales,3570
Linda Marlene Eales,3570
Linda Marlene Eales,3570
Linda Marlene Eales,3570
Linda Marlene Eales,3570
ABSTAIN,3570
Linda Marlene Eales,3570
Linda Marlene Eales,3570
Ron Black,3570
Andy Mitchell,3570
Andy Mitchell,3569
Ron Black,3569
Ron Black,3569
ABSTAIN,3569
Ron Black,3569
ABSTAIN,3569
Ron Black,3569
Linda Marlene Eales,3569
ABSTAIN,3569
ABSTAIN,3569
Linda Marlene Eales,3569
ABSTAIN,3569
Andy Mitchell,3569
Andy Mitchell,3569
Linda Marlene Eales,3569
ABSTAIN,3569
Linda Marlene Eales,3569
ABSTAIN,3569
Ron Black,3569
Andy Mitchell,3568
ABSTAIN,3568
Linda Marlene Eales,3568
ABSTAIN,3568
ABSTAIN,3568
ABSTAIN,3568
Linda Marlene Eales,3568
Andy Mitchell,3568
Linda Marlene Eales,3568
Andy Mitchell,3568
Andy Mitchell,3568
Ron Black,3568
Andy Mitchell,3568
Linda Marlene Eales,3568
Linda Marlene Eales,3568
Ron Black,3567
Linda Marlene Eales,3567
Ron Black,3567
ABSTAIN,3567
Andy Mitchell,3567
ABSTAIN,3567
ABSTAIN,3567
Ron Black,3567
Andy Mitchell,3567
Linda Marlene Eales,3567
ABSTAIN,3567
ABSTAIN,3567
ABSTAIN,3567
Andy Mitchell,3567
ABSTAIN,3567
Ron Black,3567
Ron Black,3566
ABSTAIN,3566
Ron Black,3566
Linda Marlene Eales,3566
Ron Black,3566
ABSTAIN,3566
Andy Mitchell,3566
Andy Mitchell,3566
ABSTAIN,3566
Ron Black,3566
Andy Mitchell,3566
ABSTAIN,3566
ABSTAIN,3566
Linda Marlene Eales,3566
Ron Black,3566
ABSTAIN,3566
Linda Marlene Eales,3566
Andy Mitchell,3566
Ron Black,3566
ABSTAIN,3566
ABSTAIN,3566
Linda Marlene Eales,3566
ABSTAIN,3565
Linda Marlene Eales,3565
Andy Mitchell,3565
Linda Marlene Eales,3565
Linda Marlene Eales,3565
Andy Mitchell,3565
Ron Black,3565
Andy Mitchell,3565
Linda Marlene Eales,3565
ABSTAIN,3565
Andy Mitchell,3564
Andy Mitchell,3564
Ron Black,3564
Andy Mitchell,3564
Linda Marlene Eales,3564
Andy Mitchell,3564
Linda Marlene Eales,3564
ABSTAIN,3564
Linda Marlene Eales,3564
ABSTAIN,3564
Andy Mitchell,3564
Ron Black,3564
ABSTAIN,3564
Andy Mitchell,3564
Andy Mitchell,3564
Ron Black,3564
Linda Marlene Eales,3564
Andy Mitchell,3564
Linda Marlene Eales,3564
Ron Black,3563
Linda Marlene Eales,3563
ABSTAIN,3563
Andy Mitchell,3563
Andy Mitchell,3563
Ron Black,3563
Andy Mitchell,3563
Linda Marlene Eales,3563
Andy Mitchell,3563
Linda Marlene Eales,3563
Linda Marlene Eales,3563
Linda Marlene Eales,3562
ABSTAIN,3562
Linda Marlene Eales,3562
Ron Black,3562
ABSTAIN,3562
Linda Marlene Eales,3562
ABSTAIN,3562
Linda Marlene Eales,3562
Ron Black,3562
Ron Black,3562
Linda Marlene Eales,3562
Linda Marlene Eales,3562
ABSTAIN,3562
Linda Marlene Eales,3562
Andy Mitchell,3562
Andy Mitchell,3562
Ron Black,3562
Linda Marlene Eales,3562
Andy Mitchell,3561
Andy Mitchell,3561
ABSTAIN,3561
Ron Black,3561
Andy Mitchell,3561
Linda Marlene Eales,3561
Ron Black,3561
ABSTAIN,3561
Andy Mitchell,3561
ABSTAIN,3561
ABSTAIN,3561
Linda Marlene Eales,3561
Andy Mitchell,3561
ABSTAIN,3561
Ron Black,3561
Linda Marlene Eales,3560
Ron Black,3560
Linda Marlene Eales,3560
ABSTAIN,3560
Linda Marlene Eales,3560
Linda Marlene Eales,3560
Linda Marlene Eales,3560
ABSTAIN,3560
Linda Marlene Eales,3560
Andy Mitchell,3560
Ron Black,3560
Ron Black,3560
Andy Mitchell,3559
Andy Mitchell,3559
ABSTAIN,3559
ABSTAIN,3559
Andy Mitchell,3559
Linda Marlene Eales,3559
ABSTAIN,3559
Ron Black,3559
Andy Mitchell,3559
ABSTAIN,3559
Linda Marlene Eales,3559
Ron Black,3559
ABSTAIN,3559
Andy Mitchell,3559
Andy Mitchell,3559
ABSTAIN,3559
ABSTAIN,3559
Linda Marlene Eales,3558
Ron Black,3558
Ron Black,3558
Andy Mitchell,3558
Linda Marlene Eales,3558
Andy Mitchell,3558
Andy Mitchell,3558
ABSTAIN,3558
Linda Marlene Eales,3558
Ron Black,3558
Andy Mitchell,3558
ABSTAIN,3558
Andy Mitchell,3558
Ron Black,3558
Andy Mitchell,3558
Linda Marlene Eales,3558
Andy Mitchell,3558
ABSTAIN,3558
Ron Black,3558
ABSTAIN,3558
ABSTAIN,3557
ABSTAIN,3557
Ron Black,3557
Linda Marlene Eales,3557
ABSTAIN,3557
Andy Mitchell,3557
Ron Black,3557
Andy Mitchell,3557
Linda Marlene Eales,3557
Linda Marlene Eales,3557
ABSTAIN,3557
Linda Marlene Eales,3557
ABSTAIN,3557
ABSTAIN,3557
Linda Marlene Eales,3557
Ron Black,3557
ABSTAIN,3557
Ron Black,3557
Andy Mitchell,3557
Ron Black,3556
ABSTAIN,3556
Ron Black,3556
ABSTAIN,3556
Linda Marlene Eales,3556
Ron Black,3556
Linda Marlene Eales,3556
Ron Black,3556
Linda Marlene Eales,3556
Linda Marlene Eales,3556
Ron Black,3556
Linda Marlene Eales,3556
Linda Marlene Eales,3556
Andy Mitchell,3556
Andy Mitchell,3555
ABSTAIN,3555
Andy Mitchell,3555
Linda Marlene Eales,3555
Ron Black,3555
Ron Black,3555
Ron Black,3555
ABSTAIN,3555
ABSTAIN,3555
Andy Mitchell,3555
ABSTAIN,3555
Andy Mitchell,3555
ABSTAIN,3554
Andy Mitchell,3554
Ron Black,3554
Linda Marlene Eales,3554
Ron Black,3554
Andy Mitchell,3554
Ron Black,3554
ABSTAIN,3554
Ron Black,3554
ABSTAIN,3554
ABSTAIN,3554
Andy Mitchell,3554
Andy Mitchell,3554
Ron Black,3554
ABSTAIN,3554
Andy Mitchell,3554
ABSTAIN,3554
Andy Mitchell,3553
Andy Mitchell,3553
Andy Mitchell,3553
ABSTAIN,3553
Andy Mitchell,3553
Ron Black,3553
ABSTAIN,3553
Andy Mitchell,3553
Ron Black,3553
ABSTAIN,3553
Ron Black,3553
Linda Marlene Eales,3553
Ron Black,3553
ABSTAIN,3553
ABSTAIN,3553
ABSTAIN,3553
Ron Black,3553
Linda Marlene Eales,3553
Linda Marlene Eales,3553
ABSTAIN,3552
Linda Marlene Eales,3552
Linda Marlene Eales,3552
Andy Mitchell,3552
Linda Marlene Eales,3552
ABSTAIN,3552
Andy Mitchell,3552
Ron Black,3552
Ron Black,3552
Andy Mitchell,3552
Andy Mitchell,3552
ABSTAIN,3552
Andy Mitchell,3552
Ron Black,3552
Andy Mitchell,3552
ABSTAIN,3552
Andy Mitchell,3552
Andy Mitchell,3552
ABSTAIN,3552
Andy Mitchell,3552
Andy Mitchell,3552
Linda Marlene Eales,3552
Andy Mitchell,3552
Andy Mitchell,3552
ABSTAIN,3551
Andy Mitchell,3551
ABSTAIN,3551
Ron Black,3551
Andy Mitchell,3551
Linda Marlene Eales,3551
Ron Black,3551
Linda Marlene Eales,3551
Linda Marlene Eales,3551
Andy Mitchell,3551
ABSTAIN,3551
ABSTAIN,3550
Andy Mitchell,3550
Andy Mitchell,3550
ABSTAIN,3550
ABSTAIN,3550
Linda Marlene Eales,3550
Andy Mitchell,3550
Andy Mitchell,3550
ABSTAIN,3550
Ron Black,3550
ABSTAIN,3550
Andy Mitchell,3549
Ron Black,3549
Ron Black,3549
Linda Marlene Eales,3549
Andy Mitchell,3549
Linda Marlene Eales,3549
Andy Mitchell,3549
Ron Black,3549
ABSTAIN,3549
Linda Marlene Eales,3549
Linda Marlene Eales,3549
Andy Mitchell,3549
Ron Black,3549
Linda Marlene Eales,3549
Linda Marlene Eales,3549
ABSTAIN,3549
ABSTAIN,3549
Ron Black,3548
Andy Mitchell,3548
Ron Black,3548
ABSTAIN,3548
Linda Marlene Eales,3548
Ron Black,3548
ABSTAIN,3548
ABSTAIN,3548
Linda Marlene Eales,3548
ABSTAIN,3548
ABSTAIN,3548
Andy Mitchell,3548
Linda Marlene Eales,3548
Linda Marlene Eales,3547
ABSTAIN,3547
Andy Mitchell,3547
Andy Mitchell,3547
ABSTAIN,3547
Linda Marlene Eales,3547
ABSTAIN,3547
ABSTAIN,3547
Andy Mitchell,3547
Linda Marlene Eales,3547
Linda Marlene Eales,3547
Ron Black,3547
Ron Black,3547
Linda Marlene Eales,3547
Andy Mitchell,3547
Linda Marlene Eales,3547
Ron Black,3547
Linda Marlene Eales,3547
Andy Mitchell,3547
Linda Marlene Eales,3547
Andy Mitchell,3547
Linda Marlene Eales,3547
ABSTAIN,3547
Ron Black,3547
ABSTAIN,3547
Linda Marlene Eales,3546
Andy Mitchell,3546
Ron Black,3546
Andy Mitchell,3546
Linda Marlene Eales,3546
Ron Black,3546
Ron Black,3546
ABSTAIN,3546
Andy Mitchell,3546
Ron Black,3546
Linda Marlene Eales,3546
Ron Black,3546
Andy Mitchell,3546
Ron Black,3546
Ron Black,3546
Andy Mitchell,3546
ABSTAIN,3546
ABSTAIN,3546
Linda Marlene Eales,3546
ABSTAIN,3545
Linda Marlene Eales,3545
Ron Black,3545
Ron Black,3545
Ron Black,3545
Andy Mitchell,3545
Linda Marlene Eales,3545
Linda Marlene Eales,3545
Andy Mitchell,3545
Ron Black,3545
ABSTAIN,3545
Andy Mitchell,3545
Linda Marlene Eales,3545
Ron Black,3545
Andy Mitchell,3545
Ron Black,3545
ABSTAIN,3544
Andy Mitchell,3544
ABSTAIN,3544
Linda Marlene Eales,3544
Ron Black,3544
Andy Mitchell,3544
ABSTAIN,3544
Ron Black,3544
Linda Marlene Eales,3544
ABSTAIN,3544
Ron Black,3544
Linda Marlene Eales,3544
ABSTAIN,3544
ABSTAIN,3544
Linda Marlene Eales,3544
Andy Mitchell,3544
Andy Mitchell,3544
Ron Black,3544
ABSTAIN,3544
Andy Mitchell,3543
ABSTAIN,3543
Andy Mitchell,3543
Linda Marlene Eales,3543
Ron Black,3543
Ron Black,3543
Linda Marlene Eales,3543
Andy Mitchell,3543
Linda Marlene Eales,3543
ABSTAIN,3543
Linda Marlene Eales,3543
ABSTAIN,3543
Linda Marlene Eales,3543
ABSTAIN,3543
Ron Black,3543
Ron Black,3543
ABSTAIN,3542
ABSTAIN,3542
Linda Marlene Eales,3542
Linda Marlene Eales,3542
Andy Mitchell,3542
ABSTAIN,3542
ABSTAIN,3542
ABSTAIN,3542
Andy Mitchell,3542
Linda Marlene Eales,3542
ABSTAIN,3542
Ron Black,3542
ABSTAIN,3542
Andy Mitchell,3541
Andy Mitchell,3541
ABSTAIN,3541
Ron Black,3541
ABSTAIN,3541
ABSTAIN,3541
Andy Mitchell,3541
Linda Marlene Eales,3541
Andy Mitchell,3541
Andy Mitchell,3541
Ron Black,3541
ABSTAIN,3541
Linda Marlene Eales,3541
ABSTAIN,3541
Ron Black,3541
Andy Mitchell,3541
ABSTAIN,3541
Ron Black,3541
Ron Black,3541
ABSTAIN,3541
Andy Mitchell,3541
Andy Mitchell,3541
Andy Mitchell,3541
ABSTAIN,3540
Andy Mitchell,3540
ABSTAIN,3540
ABSTAIN,3540
Andy Mitchell,3540
ABSTAIN,3540
Ron Black,3540
Linda Marlene Eales,3540
Andy Mitchell,3540
Ron Black,3540
ABSTAIN,3540
Linda Marlene Eales,3539
ABSTAIN,3539
Linda Marlene Eales,3539
Andy Mitchell,3539
Ron Black,3539
Andy Mitchell,3539
Andy Mitchell,3539
Ron Black,3539
Ron Black,3539
ABSTAIN,3539
Linda Marlene Eales,3539
Linda Marlene Eales,3539
Ron Black,3539
Linda Marlene Eales,3539
Andy Mitchell,3539
Andy Mitchell,3539
Andy Mitchell,3539
Ron Black,3539
Andy Mitchell,3539
Linda Marlene Eales,3539
Ron Black,3538
ABSTAIN,3538
Linda Marlene Eales,3538
ABSTAIN,3538
Andy Mitchell,3538
ABSTAIN,3538
Linda Marlene Eales,3538
Ron Black,3538
Andy Mitchell,3538
Ron Black,3538
ABSTAIN,3538
Ron Black,3538
Andy Mitchell,3538
Andy Mitchell,3538
ABSTAIN,3538
Linda Marlene Eales,3538
Ron Black,3538
Andy Mitchell,3538
Ron Black,3537
ABSTAIN,3537
Linda Marlene Eales,3537
Ron Black,3537
Andy Mitchell,3537
Linda Marlene Eales,3537
Linda Marlene Eales,3537
ABSTAIN,3537
ABSTAIN,3537
Ron Black,3537
ABSTAIN,3537
Andy Mitchell,3537
Ron Black,3537
ABSTAIN,3537
ABSTAIN,3536
Andy Mitchell,3536
Ron Black,3536
Andy Mitchell,3536
Linda Marlene Eales,3536
Linda Marlene Eales,3536
Linda Marlene Eales,3536
Linda Marlene Eales,3536
Ron Black,3536
Ron Black,3536
Linda Marlene Eales,3536
Andy Mitchell,3536
Ron Black,3536
Linda Marlene Eales,3536
Andy Mitchell,3536
Linda Marlene Eales,3536
ABSTAIN,3535
Linda Marlene Eales,3535
Linda Marlene Eales,3535
Linda Marlene Eales,3535
Andy Mitchell,3535
ABSTAIN,3535
ABSTAIN,3535
Ron Black,3535
Andy Mitchell,3535
Linda Marlene Eales,3535
ABSTAIN,3535
ABSTAIN,3535
Ron Black,3535
Linda Marlene Eales,3535
Ron Black,3535
Andy Mitchell,3535
Linda Marlene Eales,3535
ABSTAIN,3535
Ron Black,3535
Andy Mitchell,3534
ABSTAIN,3534
Andy Mitchell,3534
Linda Marlene Eales,3534
ABSTAIN,3534
Ron Black,3534
Linda Marlene Eales,3534
Linda Marlene Eales,3534
Linda Marlene Eales,3534
Linda Marlene Eales,3534
Linda Marlene Eales,3534
Andy Mitchell,3534
Linda Marlene Eales,3534
Linda Marlene Eales,3534
ABSTAIN,3534
ABSTAIN,3534
Linda Marlene Eales,3534
Ron Black,3534
ABSTAIN,3534
Andy Mitchell,3534
ABSTAIN,3534
Linda Marlene Eales,3533
ABSTAIN,3533
Linda Marlene Eales,3533
ABSTAIN,3533
Ron Black,3533
Linda Marlene Eales,3533
Andy Mitchell,3533
Andy Mitchell,3533
ABSTAIN,3533
ABSTAIN,3533
Andy Mitchell,3533
Andy Mitchell,3533
Andy Mitchell,3533
ABSTAIN,3532
ABSTAIN,3532
Linda Marlene Eales,3532
ABSTAIN,3532
Linda Marlene Eales,3532
Linda Marlene Eales,3532
Andy Mitchell,3532
Andy Mitchell,3532
Linda Marlene Eales,3532
Linda Marlene Eales,3532
ABSTAIN,3532
Ron Black,3532
Ron Black,3532
ABSTAIN,3532
ABSTAIN,3532
Andy Mitchell,3532
Linda Marlene Eales,3532
Ron Black,3532
ABSTAIN,3531
Linda Marlene Eales,3531
Ron Black,3531
Andy Mitchell,3531
ABSTAIN,3531
Linda Marlene Eales,3531
ABSTAIN,3531
Andy Mitchell,3531
Andy Mitchell,3531
Andy Mitchell,3531
ABSTAIN,3531
Andy Mitchell,3531
Linda Marlene Eales,3531
Andy Mitchell,3531
ABSTAIN,3531
Linda Marlene Eales,3531
Ron Black,3531
Andy Mitchell,3530
ABSTAIN,3530
ABSTAIN,3530
ABSTAIN,3530
Ron Black,3530
Ron Black,3530
ABSTAIN,3530
Andy Mitchell,3530
Linda Marlene Eales,3530
Linda Marlene Eales,3530
Andy Mitchell,3530
ABSTAIN,3530
ABSTAIN,3530
Ron Black,3530
Linda Marlene Eales,3529
ABSTAIN,3529
Linda Marlene Eales,3529
Ron Black,3529
Linda Marlene Eales,3529
Linda Marlene Eales,3529
Linda Marlene Eales,3529
Andy Mitchell,3529
Ron Black,3529
Ron Black,3529
ABSTAIN,3529
Linda Marlene Eales,3528
Ron Black,3528
Andy Mitchell,3528
Linda Marlene Eales,3528
Linda Marlene Eales,3528
Linda Marlene Eales,3528
Andy Mitchell,3528
ABSTAIN,3528
Linda Marlene Eales,3528
Andy Mitchell,3528
Linda Marlene Eales,3528
Linda Marlene Eales,3528
Ron Black,3528
Linda Marlene Eales,3527
Ron Black,3527
Andy Mitchell,3527
Linda Marlene Eales,3527
Ron Black,3527
Andy Mitchell,3527
ABSTAIN,3527
ABSTAIN,3527
Ron Black,3527
Ron Black,3527
ABSTAIN,3527
ABSTAIN,3527
Ron Black,3527
Linda Marlene Eales,3526
Linda Marlene Eales,3526
Linda Marlene Eales,3526
Andy Mitchell,3526
Ron Black,3526
Ron Black,3526
Ron Black,3526
ABSTAIN,3526
ABSTAIN,3526
Linda Marlene Eales,3526
Andy Mitchell,3526
Andy Mitchell,3526
Linda Marlene Eales,3526
Linda Marlene Eales,3526
ABSTAIN,3526
ABSTAIN,3526
Andy Mitchell,3526
ABSTAIN,3526
ABSTAIN,3526
Linda Marlene Eales,3525
ABSTAIN,3525
Andy Mitchell,3525
Andy Mitchell,3525
ABSTAIN,3525
ABSTAIN,3525
ABSTAIN,3525
Linda Marlene Eales,3525
Linda Marlene Eales,3525
Ron Black,3525
Andy Mitchell,3525
ABSTAIN,3525
Linda Marlene Eales,3525
ABSTAIN,3525
Linda Marlene Eales,3525
Andy Mitchell,3525
Andy Mitchell,3525
Linda Marlene Eales,3525
ABSTAIN,3525
Andy Mitchell,3524
Ron Black,3524
ABSTAIN,3524
Linda Marlene Eales,3524
Ron Black,3524
Ron Black,3524
Andy Mitchell,3524
Linda Marlene Eales,3524
Linda Marlene Eales,3524
Ron Black,3524
Andy Mitchell,3524
Linda Marlene Eales,3524
Ron Black,3523
Andy Mitchell,3523
Ron Black,3523
Linda Marlene Eales,3523
ABSTAIN,3523
Andy Mitchell,3523
Ron Black,3523
Ron Black,3523
Ron Black,3523
Andy Mitchell,3523
Linda Marlene Eales,3523
Ron Black,3523
Ron Black,3523
Ron Black,3523
Ron Black,3523
Andy Mitchell,3523
Ron Black,3522
Ron Black,3522
Ron Black,3522
ABSTAIN,3522
Linda Marlene Eales,3522
Ron Black,3522
Ron Black,3522
Ron Black,3522
Linda Marlene Eales,3522
Ron Black,3522
ABSTAIN,3522
Andy Mitchell,3522
Ron Black,3522
Andy Mitchell,3522
Linda Marlene Eales,3522
Andy Mitchell,3522
Andy Mitchell,3522
Ron Black,3522
Ron Black,3522
Andy Mitchell,3522
Andy Mitchell,3522
Andy Mitchell,3522
Andy Mitchell,3521
Ron Black,3521
Ron Black,3521
Andy Mitchell,3521
ABSTAIN,3521
ABSTAIN,3521
Linda Marlene Eales,3521
Linda Marlene Eales,3521
Linda Marlene Eales,3521
Andy Mitchell,3521
Linda Marlene Eales,3521
Linda Marlene Eales,3521
Ron Black,3521
Andy Mitchell,3521
ABSTAIN,3521
Andy Mitchell,3521
ABSTAIN,3521
Linda Marlene Eales,3521
Andy Mitchell,3520
Ron Black,3520
Andy Mitchell,3520
Linda Marlene Eales,3520
Ron Black,3520
Ron Black,3520
ABSTAIN,3520
ABSTAIN,3520
Andy Mitchell,3520
ABSTAIN,3520
Linda Marlene Eales,3520
Andy Mitchell,3520
Ron Black,3520
Andy Mitchell,3520
Ron Black,3520
ABSTAIN,3520
Andy Mitchell,3520
Ron Black,3520
Andy Mitchell,3519
Ron Black,3519
Andy Mitchell,3519
Andy Mitchell,3519
ABSTAIN,3519
Andy Mitchell,3519
ABSTAIN,3519
Andy Mitchell,3519
ABSTAIN,3519
Andy Mitchell,3519
Linda Marlene Eales,3519
Linda Marlene Eales,3519
Andy Mitchell,3519
Ron Black,3519
Linda Marlene Eales,3519
Linda Marlene Eales,3519
Linda Marlene Eales,3519
Linda Marlene Eales,3519
Linda Marlene Eales,3519
Andy Mitchell,3518
ABSTAIN,3518
ABSTAIN,3518
Linda Marlene Eales,3518
Linda Marlene Eales,3518
Linda Marlene Eales,3518
ABSTAIN,3518
Linda Marlene Eales,3518
Ron Black,3518
Andy Mitchell,3518
ABSTAIN,3518
Ron Black,3518
Andy Mitchell,3518
Andy Mitchell,3518
Andy Mitchell,3518
Linda Marlene Eales,3518
Linda Marlene Eales,3518
Andy Mitchell,3518
ABSTAIN,3518
ABSTAIN,3518
Ron Black,3517
Ron Black,3517
Ron Black,3517
Andy Mitchell,3517
Ron Black,3517
Linda Marlene Eales,3517
Ron Black,3517
Ron Black,3517
Linda Marlene Eales,3517
ABSTAIN,3517
ABSTAIN,3517
Linda Marlene Eales,3517
Linda Marlene Eales,3517
Ron Black,3517
Linda Marlene Eales,3516
Linda Marlene Eales,3516
Andy Mitchell,3516
Andy Mitchell,3516
Andy Mitchell,3516
Andy Mitchell,3516
ABSTAIN,3516
Linda Marlene Eales,3516
Linda Marlene Eales,3516
ABSTAIN,3516
Andy Mitchell,3516
Ron Black,3516
Ron Black,3516
Andy Mitchell,3516
Linda Marlene Eales,3516
ABSTAIN,3516
ABSTAIN,3515
ABSTAIN,3515
ABSTAIN,3515
Andy Mitchell,3515
Ron Black,3515
Linda Marlene Eales,3515
ABSTAIN,3515
Ron Black,3515
Linda Marlene Eales,3515
Andy Mitchell,3515
Ron Black,3515
ABSTAIN,3515
Linda Marlene Eales,3515
ABSTAIN,3515
ABSTAIN,3515
Linda Marlene Eales,3515
Andy Mitchell,3515
Andy Mitchell,3515
Ron Black,3514
Andy Mitchell,3514
Linda Marlene Eales,3514
Linda Marlene Eales,3514
ABSTAIN,3514
ABSTAIN,3514
Andy Mitchell,3514
ABSTAIN,3514
ABSTAIN,3514
Ron Black,3514
Andy Mitchell,3514
Andy Mitchell,3514
Andy Mitchell,3514
Andy Mitchell,3513
ABSTAIN,3513
ABSTAIN,3513
ABSTAIN,3513
Linda Marlene Eales,3513
Andy Mitchell,3513
ABSTAIN,3513
Ron Black,3513
Linda Marlene Eales,3513
ABSTAIN,3513
Andy Mitchell,3513
ABSTAIN,3513
ABSTAIN,3513
Ron Black,3513
ABSTAIN,3513
ABSTAIN,3513
Linda Marlene Eales,3512
Ron Black,3512
Linda Marlene Eales,3512
Linda Marlene Eales,3512
Ron Black,3512
Linda Marlene Eales,3512
Linda Marlene Eales,3512
ABSTAIN,3512
Andy Mitchell,3512
ABSTAIN,3512
ABSTAIN,3512
Linda Marlene Eales,3512
Ron Black,3512
Linda Marlene Eales,3512
ABSTAIN,3512
Andy Mitchell,3512
Linda Marlene Eales,3512
Ron Black,3511
ABSTAIN,3511
Andy Mitchell,3511
Andy Mitchell,3511
Linda Marlene Eales,3511
ABSTAIN,3511
Andy Mitchell,3511
Linda Marlene Eales,3511
Linda Marlene Eales,3511
Andy Mitchell,3511
Andy Mitchell,3511
Linda Marlene Eales,3511
Ron Black,3511
Ron Black,3510
ABSTAIN,3510
ABSTAIN,3510
Linda Marlene Eales,3510
Andy Mitchell,3510
ABSTAIN,3510
Linda Marlene Eales,3510
Linda Marlene Eales,3510
Linda Marlene Eales,3510
Ron Black,3510
Linda Marlene Eales,3510
Linda Marlene Eales,3510
Ron Black,3510
Ron Black,3510
Ron Black,3510
Andy Mitchell,3510
Ron Black,3510
ABSTAIN,3510
ABSTAIN,3510
ABSTAIN,3510
Andy Mitchell,3510
Ron Black,3510
Ron Black,3509
ABSTAIN,3509
Andy Mitchell,3509
ABSTAIN,3509
ABSTAIN,3509
Andy Mitchell,3509
ABSTAIN,3509
ABSTAIN,3509
Linda Marlene Eales,3509
Linda Marlene Eales,3509
Ron Black,3509
Andy Mitchell,3509
Linda Marlene Eales,3509
Linda Marlene Eales,3509
Ron Black,3509
ABSTAIN,3509
ABSTAIN,3509
ABSTAIN,3509
Andy Mitchell,3509
Ron Black,3509
Andy Mitchell,3509
Ron Black,3508
ABSTAIN,3508
Linda Marlene Eales,3508
ABSTAIN,3508
Linda Marlene Eales,3508
Linda Marlene Eales,3508
ABSTAIN,3508
ABSTAIN,3508
Linda Marlene Eales,3508
ABSTAIN,3508
Ron Black,3508
Andy Mitchell,3508
ABSTAIN,3508
Linda Marlene Eales,3508
Andy Mitchell,3507
ABSTAIN,3507
Andy Mitchell,3507
ABSTAIN,3507
ABSTAIN,3507
ABSTAIN,3507
Linda Marlene Eales,3507
Andy Mitchell,3507
Andy Mitchell,3507
Andy Mitchell,3507
Andy Mitchell,3507
ABSTAIN,3507
Andy Mitchell,3507
Linda Marlene Eales,3507
ABSTAIN,3507
ABSTAIN,3507
Linda Marlene Eales,3507
Linda Marlene Eales,3507
Andy Mitchell,3507
ABSTAIN,3507
ABSTAIN,3507
Ron Black,3506
ABSTAIN,3506
Ron Black,3506
Andy Mitchell,3506
ABSTAIN,3506
Andy Mitchell,3506
Andy Mitchell,3506
Ron Black,3506
Linda Marlene Eales,3506
Linda Marlene Eales,3506
ABSTAIN,3506
Ron Black,3506
ABSTAIN,3506
ABSTAIN,3506
Linda Marlene Eales,3505
Linda Marlene Eales,3505
ABSTAIN,3505
Andy Mitchell,3505
Andy Mitchell,3505
ABSTAIN,3505
Ron Black,3505
Linda Marlene Eales,3505
Ron Black,3505
ABSTAIN,3505
Ron Black,3505
ABSTAIN,3505
Linda Marlene Eales,3504
Andy Mitchell,3504
