mayor,byte_length
Linda Marlene Eales,4467
Andy Mitchell,4447
OTHER,3946
Ron Black,5013
Ron Black,3401
Linda Marlene Eales,3765
Linda Marlene Eales,4667
Linda Marlene Eales,4435
Linda Marlene Eales,3615
Ron Black,3603
Andy Mitchell,4260
Linda Marlene Eales,4668
Linda Marlene Eales,4535
Ron Black,4340
Andy Mitchell,3456
Ron Black,4966
OTHER,5245
Ron Black,4800
Andy Mitchell,5273
Andy Mitchell,3733
Ron Black,5303
Ron Black,3420
Andy Mitchell,3523
Ron Black,4690
OTHER,3634
Andy Mitchell,4195
OTHER,4830
Linda Marlene Eales,3798
Linda Marlene Eales,4795
Andy Mitchell,5152
Andy Mitchell,4123
Andy Mitchell,3804
OTHER,4957
Andy Mitchell,3414
Andy Mitchell,4033
Andy Mitchell,3724
OTHER,4996
OTHER,3618
Ron Black,4294
Linda Marlene Eales,4435
Ron Black,4185
Andy Mitchell,4671
Linda Marlene Eales,3515
OTHER,3441
Linda Marlene Eales,4615
OTHER,5310
Andy Mitchell,4865
Andy Mitchell,5015
Ron Black,4514
Ron Black,5020
Ron Black,3566
Andy Mitchell,4001
Ron Black,3737
Linda Marlene Eales,4011
Andy Mitchell,5274
Linda Marlene Eales,4267
Andy Mitchell,4111
Linda Marlene Eales,4047
OTHER,3815
Andy Mitchell,4904
Andy Mitchell,4300
Ron Black,4739
Linda Marlene Eales,4152
Andy Mitchell,4577
Ron Black,5199
Andy Mitchell,4881
OTHER,3438
OTHER,3414
Andy Mitchell,4699
OTHER,3631
Linda Marlene Eales,4226
Andy Mitchell,4570
Linda Marlene Eales,4412
Ron Black,3593
Andy Mitchell,3822
Ron Black,4056
Linda Marlene Eales,3444
OTHER,3606
Andy Mitchell,3872
OTHER,3835
Linda Marlene Eales,4654
Ron Black,3751
Linda Marlene Eales,5206
Andy Mitchell,4622
Andy Mitchell,3398
OTHER,3478
OTHER,4030
Andy Mitchell,4099
Linda Marlene Eales,4974
OTHER,4988
Linda Marlene Eales,5107
Ron Black,4533
Ron Black,5276
Linda Marlene Eales,4231
Andy Mitchell,4348
Ron Black,4356
Andy Mitchell,4372
OTHER,3715
OTHER,5116
Linda Marlene Eales,3669
OTHER,4594
OTHER,5112
Andy Mitchell,4803
Linda Marlene Eales,5266
Andy Mitchell,4021
OTHER,3531
OTHER,3409
OTHER,3872
Linda Marlene Eales,4429
Andy Mitchell,4182
Ron Black,5315
OTHER,5064
Linda Marlene Eales,4697
Andy Mitchell,4747
Andy Mitchell,4794
Andy Mitchell,3714
OTHER,3941
Linda Marlene Eales,3423
Ron Black,5038
Andy Mitchell,3454
OTHER,5136
Andy Mitchell,3397
OTHER,3580
Linda Marlene Eales,4999
Andy Mitchell,4230
OTHER,4344
Linda Marlene Eales,3931
OTHER,4411
OTHER,5324
Ron Black,3507
Andy Mitchell,4922
Ron Black,3530
OTHER,3935
Linda Marlene Eales,4785
Linda Marlene Eales,3650
OTHER,4014
Andy Mitchell,4604
Andy Mitchell,3701
Linda Marlene Eales,3915
Andy Mitchell,3770
Ron Black,3944
Andy Mitchell,4298
OTHER,5281
Ron Black,5121
Ron Black,4601
Andy Mitchell,4165
Linda Marlene Eales,3753
Ron Black,3555
Ron Black,4232
OTHER,4757
OTHER,3949
Ron Black,3744
OTHER,3752
Linda Marlene Eales,5046
Andy Mitchell,4434
Ron Black,4562
OTHER,4927
OTHER,3751
Andy Mitchell,5327
Linda Marlene Eales,5295
Linda Marlene Eales,4822
Ron Black,5325
Linda Marlene Eales,4060
Linda Marlene Eales,3383
OTHER,5017
Ron Black,4468
OTHER,3629
Andy Mitchell,4041
Linda Marlene Eales,4361
Ron Black,3651
Ron Black,3413
Andy Mitchell,5213
Andy Mitchell,3987
OTHER,4849
OTHER,3858
Linda Marlene Eales,4233
Andy Mitchell,5127
Andy Mitchell,4537
OTHER,5033
OTHER,5276
OTHER,4625
Ron Black,4135
Andy Mitchell,4750
Andy Mitchell,5274
Linda Marlene Eales,4826
Linda Marlene Eales,4982
Andy Mitchell,4847
Linda Marlene Eales,3418
Ron Black,5078
Linda Marlene Eales,5059
Ron Black,3881
Andy Mitchell,4096
OTHER,5263
OTHER,3349
Linda Marlene Eales,3418
OTHER,4556
Andy Mitchell,3484
Andy Mitchell,4399
Andy Mitchell,4982
Andy Mitchell,4702
OTHER,4265
Andy Mitchell,5037
Andy Mitchell,4953
OTHER,5000
Linda Marlene Eales,4790
Ron Black,4773
Andy Mitchell,3690
Linda Marlene Eales,4236
Ron Black,5018
OTHER,3665
Ron Black,4508
Ron Black,4756
Andy Mitchell,3841
OTHER,3452
Ron Black,5252
OTHER,5174
Andy Mitchell,3381
Andy Mitchell,4311
Linda Marlene Eales,5275
Ron Black,3745
Linda Marlene Eales,3965
OTHER,3675
Andy Mitchell,4009
OTHER,3939
OTHER,4739
Andy Mitchell,3544
Andy Mitchell,4469
OTHER,4875
Linda Marlene Eales,4404
Andy Mitchell,4650
Linda Marlene Eales,3662
Linda Marlene Eales,3580
Andy Mitchell,4488
Ron Black,3876
OTHER,3772
Linda Marlene Eales,4791
Andy Mitchell,5032
Ron Black,4315
Andy Mitchell,4806
Ron Black,3861
Andy Mitchell,4024
Ron Black,3689
Linda Marlene Eales,5264
Ron Black,4645
Linda Marlene Eales,4161
Andy Mitchell,4525
OTHER,4818
OTHER,4827
Linda Marlene Eales,5042
OTHER,4269
OTHER,5130
Linda Marlene Eales,4852
Andy Mitchell,4496
Ron Black,4917
Andy Mitchell,5079
Linda Marlene Eales,4715
Ron Black,4062
OTHER,4194
OTHER,3416
Andy Mitchell,3395
Andy Mitchell,4577
Linda Marlene Eales,3946
OTHER,4756
OTHER,4728
Linda Marlene Eales,4181
OTHER,4025
Andy Mitchell,4479
Ron Black,4805
Ron Black,5200
Ron Black,5169
Ron Black,5209
OTHER,3588
Ron Black,4613
OTHER,4670
Andy Mitchell,5324
Andy Mitchell,3655
Ron Black,4069
Andy Mitchell,3524
Andy Mitchell,5132
Linda Marlene Eales,4481
Linda Marlene Eales,4148
Ron Black,5329
OTHER,4038
Ron Black,4868
Andy Mitchell,3662
Andy Mitchell,4870
OTHER,4956
OTHER,4246
Linda Marlene Eales,3856
Ron Black,3996
OTHER,4177
Andy Mitchell,4437
Linda Marlene Eales,3964
OTHER,4245
Ron Black,4502
Andy Mitchell,5120
Andy Mitchell,5108
Linda Marlene Eales,4693
Andy Mitchell,5124
Andy Mitchell,4809
OTHER,3896
OTHER,3699
Andy Mitchell,3622
Linda Marlene Eales,3449
Andy Mitchell,5232
OTHER,4782
Andy Mitchell,4736
Andy Mitchell,4634
Andy Mitchell,5301
Linda Marlene Eales,3778
Ron Black,5117
Linda Marlene Eales,5274
Linda Marlene Eales,4777
OTHER,4469
OTHER,4385
Andy Mitchell,5299
Linda Marlene Eales,4633
Ron Black,4726
Andy Mitchell,4097
OTHER,4720
Andy Mitchell,4411
Ron Black,3801
OTHER,4271
OTHER,3749
OTHER,4369
Ron Black,4125
Ron Black,3540
Andy Mitchell,3462
Andy Mitchell,4829
Linda Marlene Eales,4083
Ron Black,3901
Andy Mitchell,5278
OTHER,5147
OTHER,3923
Linda Marlene Eales,4222
OTHER,4881
Andy Mitchell,4472
Ron Black,4455
Andy Mitchell,3738
Andy Mitchell,4509
OTHER,5173
Ron Black,3572
Linda Marlene Eales,4131
Ron Black,3571
OTHER,4609
Ron Black,4641
Andy Mitchell,4801
Ron Black,4580
Linda Marlene Eales,4978
Ron Black,3620
Linda Marlene Eales,4134
Ron Black,3866
Andy Mitchell,3503
Andy Mitchell,5061
Linda Marlene Eales,3855
OTHER,3695
OTHER,4265
Andy Mitchell,4577
Ron Black,5315
Andy Mitchell,4100
Ron Black,4001
Linda Marlene Eales,4555
Andy Mitchell,4885
Ron Black,5229
Andy Mitchell,4375
OTHER,4486
OTHER,4054
Linda Marlene Eales,4696
Linda Marlene Eales,4418
Linda Marlene Eales,4601
Ron Black,3820
Linda Marlene Eales,5344
Linda Marlene Eales,3615
OTHER,3686
Andy Mitchell,3639
Andy Mitchell,3649
Andy Mitchell,4113
Ron Black,3802
Linda Marlene Eales,3951
OTHER,3426
Ron Black,4859
Linda Marlene Eales,4660
OTHER,4469
Linda Marlene Eales,4675
OTHER,3494
Andy Mitchell,4653
Andy Mitchell,3927
OTHER,5292
Ron Black,4410
Linda Marlene Eales,4511
Ron Black,4425
Andy Mitchell,4017
OTHER,4380
Linda Marlene Eales,4728
Linda Marlene Eales,4793
Andy Mitchell,3605
Linda Marlene Eales,4357
Ron Black,5147
Ron Black,3675
Linda Marlene Eales,5154
OTHER,5008
Linda Marlene Eales,5338
Ron Black,3607
Ron Black,4623
Linda Marlene Eales,3549
Andy Mitchell,3699
OTHER,3734
Andy Mitchell,5262
Ron Black,4067
Andy Mitchell,3437
Linda Marlene Eales,4530
Andy Mitchell,4226
OTHER,3584
Linda Marlene Eales,3442
OTHER,4023
Ron Black,4005
Andy Mitchell,3741
Linda Marlene Eales,3383
Ron Black,3447
Linda Marlene Eales,4208
Andy Mitchell,5123
Andy Mitchell,3527
Andy Mitchell,5254
Ron Black,4960
OTHER,4934
Linda Marlene Eales,4957
Ron Black,4788
OTHER,4291
OTHER,3805
Linda Marlene Eales,4160
Andy Mitchell,3455
Ron Black,3514
Ron Black,4957
OTHER,3837
OTHER,4990
Andy Mitchell,4045
Ron Black,4853
Ron Black,5340
Andy Mitchell,4873
OTHER,3572
Linda Marlene Eales,3398
OTHER,4297
Ron Black,4147
Andy Mitchell,5301
Linda Marlene Eales,5237
Ron Black,4984
Andy Mitchell,3484
Ron Black,4510
Andy Mitchell,4898
Ron Black,4673
Ron Black,4499
OTHER,4449
Ron Black,3664
Andy Mitchell,4903
Linda Marlene Eales,3738
Andy Mitchell,3497
Andy Mitchell,5290
Linda Marlene Eales,3740
Linda Marlene Eales,4074
OTHER,4664
Andy Mitchell,3502
Linda Marlene Eales,4543
Linda Marlene Eales,3500
OTHER,4586
Linda Marlene Eales,3923
Ron Black,3796
Linda Marlene Eales,3383
OTHER,4546
Linda Marlene Eales,4142
Andy Mitchell,3544
OTHER,4017
OTHER,3652
Andy Mitchell,4348
OTHER,4102
OTHER,3360
Ron Black,3356
Ron Black,3564
Andy Mitchell,4056
Andy Mitchell,4735
OTHER,4475
Andy Mitchell,3501
Ron Black,5298
Andy Mitchell,4251
Ron Black,4149
OTHER,3407
Linda Marlene Eales,3573
OTHER,4442
Andy Mitchell,3556
OTHER,4155
Andy Mitchell,3991
Linda Marlene Eales,4025
Andy Mitchell,4626
Linda Marlene Eales,5278
OTHER,4956
Linda Marlene Eales,4178
OTHER,4220
Ron Black,4829
Linda Marlene Eales,5044
Andy Mitchell,5320
Linda Marlene Eales,4817
Ron Black,5337
Andy Mitchell,4478
Andy Mitchell,3527
Andy Mitchell,4776
OTHER,3442
OTHER,4416
Linda Marlene Eales,5057
Linda Marlene Eales,4864
Andy Mitchell,3462
OTHER,3702
OTHER,4942
Andy Mitchell,3726
Andy Mitchell,4370
Linda Marlene Eales,4193
Andy Mitchell,3653
OTHER,5017
Andy Mitchell,4420
Andy Mitchell,3683
Linda Marlene Eales,4230
Ron Black,4723
Ron Black,4193
Andy Mitchell,3944
Andy Mitchell,4756
Linda Marlene Eales,4356
Ron Black,4623
Andy Mitchell,4642
Linda Marlene Eales,4266
OTHER,4702
Linda Marlene Eales,4667
Ron Black,4743
OTHER,3672
Andy Mitchell,3995
Ron Black,4281
Ron Black,4670
Linda Marlene Eales,4893
OTHER,4548
OTHER,3924
Ron Black,3485
Andy Mitchell,3885
Ron Black,4164
OTHER,4636
OTHER,5112
OTHER,4549
Ron Black,5293
Ron Black,3710
Linda Marlene Eales,4937
OTHER,5003
Linda Marlene Eales,4703
Ron Black,3647
Linda Marlene Eales,4951
Andy Mitchell,4667
Ron Black,3598
Andy Mitchell,3630
OTHER,4006
Ron Black,4372
OTHER,3820
OTHER,4551
Andy Mitchell,4235
Ron Black,3700
Ron Black,4824
Andy Mitchell,3745
Linda Marlene Eales,3757
OTHER,5022
Andy Mitchell,4795
Andy Mitchell,4428
Linda Marlene Eales,3359
Linda Marlene Eales,5004
Andy Mitchell,4966
OTHER,3993
Linda Marlene Eales,5150
OTHER,3970
Linda Marlene Eales,3468
Andy Mitchell,5202
OTHER,3687
Linda Marlene Eales,3401
Linda Marlene Eales,4794
OTHER,4224
Ron Black,4546
OTHER,4300
OTHER,3397
OTHER,4179
Ron Black,5205
Linda Marlene Eales,5093
Andy Mitchell,5041
Andy Mitchell,4023
OTHER,4796
Linda Marlene Eales,4546
Ron Black,4253
Andy Mitchell,5015
Andy Mitchell,3390
Andy Mitchell,5218
OTHER,4755
Linda Marlene Eales,4018
Andy Mitchell,3531
OTHER,5035
Linda Marlene Eales,5032
Ron Black,3472
Andy Mitchell,5341
OTHER,4409
Linda Marlene Eales,3530
OTHER,5219
OTHER,5268
OTHER,3897
Linda Marlene Eales,4264
Ron Black,4768
OTHER,3922
Andy Mitchell,4761
Andy Mitchell,5109
OTHER,4274
OTHER,4884
Linda Marlene Eales,4196
OTHER,4866
Ron Black,4055
OTHER,4617
Andy Mitchell,3971
Andy Mitchell,4572
Linda Marlene Eales,4164
Ron Black,4008
Ron Black,4119
OTHER,5209
Linda Marlene Eales,3637
Ron Black,3462
Ron Black,5189
OTHER,4746
OTHER,3923
OTHER,4175
Linda Marlene Eales,4319
Andy Mitchell,3355
Linda Marlene Eales,4720
Linda Marlene Eales,5146
OTHER,4757
Ron Black,4755
Linda Marlene Eales,5280
Linda Marlene Eales,4274
Andy Mitchell,5085
Andy Mitchell,5080
Ron Black,3591
Ron Black,3763
Linda Marlene Eales,5235
Ron Black,4473
Linda Marlene Eales,5346
OTHER,5069
Ron Black,3479
Andy Mitchell,4937
Linda Marlene Eales,4335
OTHER,5048
OTHER,4743
Ron Black,3535
OTHER,4116
Andy Mitchell,5197
OTHER,4015
Ron Black,5091
OTHER,5036
Ron Black,4563
Ron Black,4675
OTHER,4819
Andy Mitchell,4261
Ron Black,4450
Ron Black,4184
Ron Black,4329
OTHER,3527
Andy Mitchell,3659
Linda Marlene Eales,4088
Linda Marlene Eales,5252
Andy Mitchell,4389
Linda Marlene Eales,3746
Ron Black,4475
Linda Marlene Eales,3886
Ron Black,5018
Linda Marlene Eales,4101
OTHER,4492
OTHER,5161
Andy Mitchell,3795
Andy Mitchell,4901
Linda Marlene Eales,4856
OTHER,3444
Andy Mitchell,3833
Andy Mitchell,5023
Ron Black,4451
Linda Marlene Eales,3845
Ron Black,5031
Ron Black,3445
Andy Mitchell,4456
Ron Black,3594
Ron Black,4140
Ron Black,5154
Linda Marlene Eales,3631
Ron Black,4466
Linda Marlene Eales,3862
OTHER,3531
OTHER,5099
Ron Black,3563
OTHER,3580
Andy Mitchell,3808
Linda Marlene Eales,3576
Andy Mitchell,3683
Ron Black,4514
Linda Marlene Eales,4466
OTHER,3529
Andy Mitchell,4227
Linda Marlene Eales,4216
Linda Marlene Eales,4825
Linda Marlene Eales,3970
OTHER,3637
Ron Black,3491
Ron Black,4433
Linda Marlene Eales,4497
Andy Mitchell,3478
Linda Marlene Eales,4013
Linda Marlene Eales,5027
OTHER,4011
Ron Black,4344
Andy Mitchell,4175
Linda Marlene Eales,4660
OTHER,4884
OTHER,5045
Ron Black,4868
Andy Mitchell,3418
Andy Mitchell,3962
Andy Mitchell,3992
OTHER,4955
Linda Marlene Eales,4563
Linda Marlene Eales,3493
Linda Marlene Eales,5081
Ron Black,4615
Andy Mitchell,5238
Andy Mitchell,4445
OTHER,4096
Linda Marlene Eales,3663
Linda Marlene Eales,4136
OTHER,5116
Andy Mitchell,3388
Linda Marlene Eales,4091
Ron Black,4329
Linda Marlene Eales,3552
OTHER,4728
OTHER,4423
Linda Marlene Eales,4526
Linda Marlene Eales,4692
Linda Marlene Eales,4368
OTHER,5119
Linda Marlene Eales,4802
Linda Marlene Eales,5200
Ron Black,4005
Linda Marlene Eales,3441
Andy Mitchell,4490
Ron Black,3559
Andy Mitchell,5066
Ron Black,4178
OTHER,4897
Andy Mitchell,5278
Linda Marlene Eales,4588
OTHER,4982
Ron Black,4318
Andy Mitchell,4636
Andy Mitchell,3438
Andy Mitchell,4263
Linda Marlene Eales,5192
Andy Mitchell,4553
Linda Marlene Eales,4760
Andy Mitchell,4144
OTHER,5213
Andy Mitchell,4545
OTHER,4937
Ron Black,4410
Andy Mitchell,5338
Linda Marlene Eales,3689
Andy Mitchell,3426
Andy Mitchell,4785
Linda Marlene Eales,3494
Ron Black,4374
Andy Mitchell,4517
OTHER,5179
Andy Mitchell,4945
Andy Mitchell,4314
Ron Black,5012
Ron Black,3695
Andy Mitchell,3506
Linda Marlene Eales,4313
Linda Marlene Eales,4413
Andy Mitchell,5066
OTHER,4223
OTHER,5224
Ron Black,3750
Andy Mitchell,4556
Andy Mitchell,3846
Ron Black,4832
Ron Black,3844
Linda Marlene Eales,3895
OTHER,5035
OTHER,5020
Linda Marlene Eales,5042
OTHER,4000
Andy Mitchell,4652
Ron Black,4263
OTHER,4036
Andy Mitchell,4322
Linda Marlene Eales,3991
Ron Black,4866
OTHER,3995
OTHER,4250
Linda Marlene Eales,5163
Andy Mitchell,4295
Andy Mitchell,4514
Ron Black,3780
Linda Marlene Eales,4325
Linda Marlene Eales,4423
Ron Black,4127
Ron Black,3732
OTHER,3398
Andy Mitchell,5186
Andy Mitchell,4461
Linda Marlene Eales,3482
Ron Black,4111
Linda Marlene Eales,4603
Ron Black,5027
Linda Marlene Eales,3605
Ron Black,3429
OTHER,5066
OTHER,3520
Linda Marlene Eales,3613
OTHER,4273
Ron Black,4874
Linda Marlene Eales,3831
Linda Marlene Eales,5255
Andy Mitchell,3368
OTHER,3868
OTHER,4492
Ron Black,3606
Ron Black,3372
Andy Mitchell,3947
OTHER,3406
Ron Black,4491
Ron Black,5112
Linda Marlene Eales,3898
OTHER,3820
OTHER,3452
OTHER,3555
Ron Black,4477
Andy Mitchell,3721
Linda Marlene Eales,5124
OTHER,3850
Andy Mitchell,4360
Ron Black,4728
OTHER,5050
Andy Mitchell,4721
Linda Marlene Eales,3828
Andy Mitchell,4924
OTHER,4653
Linda Marlene Eales,5281
Ron Black,4441
Andy Mitchell,4958
Ron Black,4407
Ron Black,4987
OTHER,4844
Linda Marlene Eales,3812
OTHER,4066
Andy Mitchell,4057
Ron Black,3411
OTHER,4993
Ron Black,3926
Linda Marlene Eales,3990
OTHER,4154
OTHER,3374
OTHER,3355
Linda Marlene Eales,4716
Ron Black,4820
Ron Black,3835
Linda Marlene Eales,3426
Ron Black,3869
Linda Marlene Eales,3418
OTHER,4617
OTHER,4763
Andy Mitchell,3791
Ron Black,5089
Ron Black,5093
Linda Marlene Eales,3633
Ron Black,3817
Linda Marlene Eales,5314
Linda Marlene Eales,3465
OTHER,3633
Ron Black,4354
Linda Marlene Eales,4717
Ron Black,5222
Linda Marlene Eales,5112
Linda Marlene Eales,4089
Andy Mitchell,4602
Andy Mitchell,4148
Ron Black,3762
Ron Black,4781
Andy Mitchell,4069
OTHER,5087
Linda Marlene Eales,5284
Andy Mitchell,3780
Ron Black,4695
Ron Black,3824
OTHER,4675
OTHER,3845
Ron Black,4083
Linda Marlene Eales,3530
Linda Marlene Eales,5031
OTHER,3467
Andy Mitchell,3547
Ron Black,4292
Andy Mitchell,4869
Andy Mitchell,4209
Andy Mitchell,4397
Linda Marlene Eales,3559
OTHER,3342
Ron Black,4228
Ron Black,4959
Linda Marlene Eales,4354
OTHER,4293
Ron Black,3865
OTHER,3371
Andy Mitchell,3435
Andy Mitchell,4475
Andy Mitchell,4576
Ron Black,3514
Ron Black,4619
Ron Black,4879
OTHER,3389
Andy Mitchell,4980
Andy Mitchell,4409
Andy Mitchell,4051
Ron Black,3643
Linda Marlene Eales,4789
OTHER,3353
Ron Black,4118
Ron Black,4271
Ron Black,4267
OTHER,4609
Linda Marlene Eales,4935
Linda Marlene Eales,4725
Ron Black,4956
Linda Marlene Eales,4973
Ron Black,5345
OTHER,3587
Andy Mitchell,5085
OTHER,4338
Ron Black,4956
OTHER,4729
Andy Mitchell,5318
Linda Marlene Eales,4307
Linda Marlene Eales,4787
Ron Black,4322
OTHER,3734
Linda Marlene Eales,4379
Andy Mitchell,4533
Linda Marlene Eales,3493
Ron Black,3553
Andy Mitchell,4660
Ron Black,4919
Ron Black,5208
Linda Marlene Eales,3988
Linda Marlene Eales,4202
OTHER,3438
OTHER,3393
Andy Mitchell,4570
OTHER,3757
Linda Marlene Eales,4227
Ron Black,4674
OTHER,4438
Linda Marlene Eales,3613
OTHER,4500
Andy Mitchell,3382
Andy Mitchell,4385
Andy Mitchell,3536
OTHER,4694
OTHER,4678
Linda Marlene Eales,4401
OTHER,3890
OTHER,5137
Ron Black,3847
Ron Black,3555
Ron Black,3635
Ron Black,5286
OTHER,4614
OTHER,4523
Andy Mitchell,5095
Andy Mitchell,3532
Ron Black,3465
Andy Mitchell,4178
Linda Marlene Eales,5023
OTHER,3678
Andy Mitchell,4390
OTHER,3807
Ron Black,5183
Ron Black,4779
Ron Black,5030
Ron Black,4161
OTHER,4274
Linda Marlene Eales,3443
Andy Mitchell,3397
Linda Marlene Eales,4331
Andy Mitchell,4065
OTHER,3330
Andy Mitchell,4378
OTHER,4184
OTHER,3550
OTHER,4978
Linda Marlene Eales,5066
OTHER,3447
Ron Black,4805
OTHER,4829
Ron Black,4135
Andy Mitchell,3836
Andy Mitchell,3827
Linda Marlene Eales,4045
Linda Marlene Eales,4428
Ron Black,4036
Ron Black,4262
Andy Mitchell,3479
Linda Marlene Eales,3653
Andy Mitchell,3627
Andy Mitchell,3797
Andy Mitchell,3814
OTHER,3553
Ron Black,4712
Ron Black,4288
Andy Mitchell,4588
Andy Mitchell,4443
Andy Mitchell,5146
Andy Mitchell,4791
OTHER,4196
Andy Mitchell,3756
OTHER,4857
Linda Marlene Eales,4989
Andy Mitchell,4839
Ron Black,4252
Andy Mitchell,3671
Linda Marlene Eales,3929
Linda Marlene Eales,5228
Linda Marlene Eales,3793
Linda Marlene Eales,4181
Linda Marlene Eales,5191
Andy Mitchell,4133
Ron Black,3993
Andy Mitchell,4023
Andy Mitchell,4816
Andy Mitchell,3730
Linda Marlene Eales,4996
OTHER,5291
Linda Marlene Eales,5335
Linda Marlene Eales,5322
Linda Marlene Eales,3422
OTHER,4589
Andy Mitchell,5289
OTHER,3929
Ron Black,5008
Ron Black,3983
Andy Mitchell,4727
Ron Black,4343
OTHER,4011
OTHER,4757
Linda Marlene Eales,3871
Andy Mitchell,4891
OTHER,5287
Linda Marlene Eales,4136
OTHER,5273
Linda Marlene Eales,5121
Linda Marlene Eales,4098
Ron Black,3835
Andy Mitchell,4711
Linda Marlene Eales,4282
OTHER,3716
Ron Black,4017
OTHER,4886
Linda Marlene Eales,3518
Linda Marlene Eales,3657
Ron Black,4100
Ron Black,3711
Linda Marlene Eales,3853
Ron Black,4473
OTHER,4533
Ron Black,5140
OTHER,4335
Andy Mitchell,3421
OTHER,4924
Ron Black,5214
Linda Marlene Eales,4686
Ron Black,4892
OTHER,3618
Ron Black,5207
Linda Marlene Eales,3376
Andy Mitchell,4358
OTHER,4980
Ron Black,4151
Ron Black,4072
OTHER,3450
Ron Black,3820
Ron Black,3839
Linda Marlene Eales,3918
Linda Marlene Eales,3588
Linda Marlene Eales,4039
Linda Marlene Eales,5154
Ron Black,3445
Andy Mitchell,4627
Andy Mitchell,4342
Andy Mitchell,3498
Linda Marlene Eales,3794
Linda Marlene Eales,4913
Andy Mitchell,3999
OTHER,4104
OTHER,4804
Ron Black,4469
Andy Mitchell,4287
Andy Mitchell,4947
Ron Black,4573
OTHER,4956
Ron Black,4089
OTHER,3868
Linda Marlene Eales,4141
OTHER,3882
OTHER,3895
Andy Mitchell,3603
OTHER,4161
Linda Marlene Eales,5304
OTHER,3904
Andy Mitchell,5313
Andy Mitchell,4135
OTHER,4566
Andy Mitchell,3910
Andy Mitchell,4997
Ron Black,5118
Andy Mitchell,3894
Ron Black,3546
Ron Black,4122
Ron Black,3454
OTHER,4949
OTHER,4491
Ron Black,3350
Linda Marlene Eales,4990
Andy Mitchell,4286
Linda Marlene Eales,4791
Linda Marlene Eales,4799
Ron Black,3429
Ron Black,4966
Andy Mitchell,3952
OTHER,3335
Ron Black,5174
Ron Black,5163
Linda Marlene Eales,4827
Linda Marlene Eales,5117
OTHER,4030
Andy Mitchell,4038
OTHER,5061
OTHER,5055
Ron Black,5015
Andy Mitchell,4417
OTHER,4814
Linda Marlene Eales,4365
OTHER,4639
Andy Mitchell,5114
Linda Marlene Eales,4477
OTHER,5286
Linda Marlene Eales,4889
Andy Mitchell,4355
Ron Black,5345
Linda Marlene Eales,5187
Andy Mitchell,4925
Linda Marlene Eales,4508
Linda Marlene Eales,4807
Linda Marlene Eales,4543
Ron Black,3565
Ron Black,3434
OTHER,3800
OTHER,4840
Ron Black,5077
OTHER,4468
Ron Black,4554
OTHER,4934
Linda Marlene Eales,5244
Ron Black,4545
Linda Marlene Eales,4143
Linda Marlene Eales,4956
Ron Black,4375
Andy Mitchell,4498
OTHER,4915
OTHER,4188
Andy Mitchell,4062
OTHER,4790
Ron Black,4709
Andy Mitchell,4724
Ron Black,4793
Ron Black,3708
Linda Marlene Eales,4546
Linda Marlene Eales,4992
Andy Mitchell,5245
Linda Marlene Eales,3656
OTHER,4306
Andy Mitchell,4866
OTHER,4683
OTHER,4057
Andy Mitchell,4633
Ron Black,4806
Linda Marlene Eales,3870
Ron Black,3923
OTHER,3330
Ron Black,4338
Linda Marlene Eales,4356
OTHER,5325
Ron Black,3349
OTHER,4051
Andy Mitchell,4815
OTHER,3600
Andy Mitchell,4856
OTHER,4350
Ron Black,4274
Andy Mitchell,3557
Ron Black,4957
Andy Mitchell,4778
Ron Black,4586
Ron Black,3410
Andy Mitchell,5342
Linda Marlene Eales,4227
Andy Mitchell,4334
Ron Black,4346
Ron Black,4908
Andy Mitchell,3983
Ron Black,4003
Andy Mitchell,5257
Linda Marlene Eales,4961
Ron Black,4155
Ron Black,3830
Ron Black,3508
Ron Black,3369
Andy Mitchell,3477
OTHER,4030
Andy Mitchell,4713
OTHER,3947
Andy Mitchell,4224
OTHER,5020
Linda Marlene Eales,5127
Andy Mitchell,3499
OTHER,3556
Ron Black,4685
Ron Black,5262
Ron Black,3452
Ron Black,5080
OTHER,4971
Andy Mitchell,4109
Ron Black,4980
Andy Mitchell,4324
OTHER,3556
Andy Mitchell,4978
Andy Mitchell,4298
Linda Marlene Eales,4169
Ron Black,5064
OTHER,4653
Ron Black,3385
Linda Marlene Eales,4705
Andy Mitchell,3881
Andy Mitchell,3791
OTHER,4192
Linda Marlene Eales,4154
OTHER,4823
OTHER,3799
Linda Marlene Eales,3368
OTHER,3348
Ron Black,5060
Linda Marlene Eales,4786
OTHER,4923
Andy Mitchell,5251
Linda Marlene Eales,4985
OTHER,5186
Ron Black,3746
Ron Black,4552
OTHER,3479
Andy Mitchell,5310
OTHER,5208
Ron Black,4160
OTHER,4596
Linda Marlene Eales,5229
OTHER,4639
Ron Black,5237
OTHER,4153
Ron Black,4957
Ron Black,4097
Ron Black,4593
Linda Marlene Eales,4525
Andy Mitchell,3431
OTHER,3991
OTHER,3329
Ron Black,5025
OTHER,3779
Linda Marlene Eales,4440
Andy Mitchell,3696
Ron Black,4791
Andy Mitchell,4940
Linda Marlene Eales,4764
Linda Marlene Eales,4062
Ron Black,4369
Linda Marlene Eales,3902
Andy Mitchell,3649
OTHER,4613
Ron Black,3390
Andy Mitchell,4044
Andy Mitchell,4270
Linda Marlene Eales,4375
Andy Mitchell,4197
Ron Black,4099
Andy Mitchell,5273
Andy Mitchell,4864
Andy Mitchell,3893
Ron Black,4051
